"iso_id","region","load_date","load_forecast","weather_date","temperature_celsius"
3,"ISO","2024-09-08 05:00:00+00","59745","2024-09-08 05:00:00+00","13.040988958388027"
3,"ISO","2024-09-08 06:00:00+00","58547","2024-09-08 06:00:00+00","12.450057857394995"
3,"ISO","2024-09-08 07:00:00+00","57055","2024-09-08 07:00:00+00","11.913721355597204"
3,"ISO","2024-09-08 08:00:00+00","56976","2024-09-08 08:00:00+00","11.418436096857533"
3,"ISO","2024-09-08 09:00:00+00","57006","2024-09-08 09:00:00+00","10.940186889024972"
3,"ISO","2024-09-08 10:00:00+00","57705","2024-09-08 10:00:00+00","10.515959036600805"
3,"ISO","2024-09-08 11:00:00+00","58463","2024-09-08 11:00:00+00","10.167098556666645"
3,"ISO","2024-09-08 12:00:00+00","59624","2024-09-08 12:00:00+00","10.094841137068386"
3,"ISO","2024-09-08 13:00:00+00","60567","2024-09-08 13:00:00+00","12.168633372264765"
3,"ISO","2024-09-08 14:00:00+00","60371","2024-09-08 14:00:00+00","15.102029009166358"
3,"ISO","2024-09-08 15:00:00+00","61792","2024-09-08 15:00:00+00","17.536424230403952"
3,"ISO","2024-09-08 16:00:00+00","63162","2024-09-08 16:00:00+00","19.44842207545821"
3,"ISO","2024-09-08 17:00:00+00","64640","2024-09-08 17:00:00+00","20.926217177682986"
3,"ISO","2024-09-08 18:00:00+00","66230","2024-09-08 18:00:00+00","22.062699172760176"
3,"ISO","2024-09-08 19:00:00+00","68080","2024-09-08 19:00:00+00","22.921687139859614"
3,"ISO","2024-09-08 20:00:00+00","70304","2024-09-08 20:00:00+00","23.48173698868868"
3,"ISO","2024-09-08 21:00:00+00","72238","2024-09-08 21:00:00+00","23.69750186812388"
3,"ISO","2024-09-08 22:00:00+00","73400","2024-09-08 22:00:00+00","23.51616030794827"
3,"ISO","2024-09-08 23:00:00+00","73468","2024-09-08 23:00:00+00","22.762164187221742"
3,"ISO","2024-09-09 00:00:00+00","73170","2024-09-09 00:00:00+00","20.742567755713708"
3,"ISO","2024-09-09 01:00:00+00","71596","2024-09-09 01:00:00+00","18.828506808214627"
3,"ISO","2024-09-09 02:00:00+00","68244","2024-09-09 02:00:00+00","17.605185562865472"
3,"ISO","2024-09-09 03:00:00+00","64460","2024-09-09 03:00:00+00","16.734747889581513"
3,"ISO","2024-09-09 04:00:00+00","61951","2024-09-09 04:00:00+00","16.03831345782112"
3,"ISO","2024-09-09 05:00:00+00","60620","2024-09-09 05:00:00+00","15.173695331205636"
3,"ISO","2024-09-09 06:00:00+00","59959","2024-09-09 06:00:00+00","14.632067728539312"
3,"ISO","2024-09-09 07:00:00+00","59297","2024-09-09 07:00:00+00","14.179062872445854"
3,"ISO","2024-09-09 08:00:00+00","59452","2024-09-09 08:00:00+00","13.779711068956885"
3,"ISO","2024-09-09 09:00:00+00","61071","2024-09-09 09:00:00+00","13.356802707776751"
3,"ISO","2024-09-09 10:00:00+00","64736","2024-09-09 10:00:00+00","12.971945897548437"
3,"ISO","2024-09-09 11:00:00+00","67677","2024-09-09 11:00:00+00","12.652763906347843"
3,"ISO","2024-09-09 12:00:00+00","69427","2024-09-09 12:00:00+00","12.535243143330376"
3,"ISO","2024-09-09 13:00:00+00","70291","2024-09-09 13:00:00+00","14.53192549663953"
3,"ISO","2024-09-09 14:00:00+00","71857","2024-09-09 14:00:00+00","17.874759168681635"
3,"ISO","2024-09-09 15:00:00+00","73642","2024-09-09 15:00:00+00","20.655078000385117"
3,"ISO","2024-09-09 16:00:00+00","75716","2024-09-09 16:00:00+00","22.82654228293751"
3,"ISO","2024-09-09 17:00:00+00","78326","2024-09-09 17:00:00+00","24.476537559830547"
3,"ISO","2024-09-09 18:00:00+00","81196","2024-09-09 18:00:00+00","25.697306138108843"
3,"ISO","2024-09-09 19:00:00+00","83668","2024-09-09 19:00:00+00","26.571884163666653"
3,"ISO","2024-09-09 20:00:00+00","85611","2024-09-09 20:00:00+00","27.094318199356906"
3,"ISO","2024-09-09 21:00:00+00","86859","2024-09-09 21:00:00+00","27.233278288803433"
3,"ISO","2024-09-09 22:00:00+00","87036","2024-09-09 22:00:00+00","26.944932491866666"
